Background_Color,Text_Color,Contrast_Ratio
#D05A64,#5F7E83,1.03
#9488AC,#619C50,1.02
#C4F824,#499898,1.58
#A00ED0,#45011B,2.39
#25DB55,#F0E462,1.28
#613E48,#A06C4E,1.56
#E9244E,#E55A18,1.36
#D96900,#8AD23C,1.47
#73EADE,#0E487B,2.9
#966391,#6A3D99,1.4
#707F84,#8D69EA,1.02
#FCCF34,#B4CDBD,1.03
#F4D37E,#AC491D,2.17
#3FDF06,#3AE0D4,1.08
#2C430C,#019118,1.67
#186CC1,#0B7747,1.04
#184A65,#078C75,1.57
#B83B98,#C20CA0,1.42
#19F762,#413658,2.82
#20F620,#FC12D2,2.1
#DD7FF0,#4BE42D,1.16
#27B736,#8BB2DF,1.19
#98597A,#6962A4,1.0
#876941,#E5251B,1.35
#1B0055,#E0C1E6,8.73
#E48432,#E15A1B,1.25
#49E38D,#73584A,1.9
#53F53F,#F4FA17,1.17
#A258BE,#884D99,1.15
#36071B,#6BE082,6.58
#7B3AE9,#DE3273,1.07
#2FB36F,#8253C6,1.39
#ED944D,#8632B4,1.94
#829AF1,#8262F9,1.31
#18F280,#793967,2.31
#BCD686,#7BF92D,1.02
#5EAAD5,#F4F8D9,1.52
#C8B87C,#3AF529,1.04
#31DF48,#4CAC7F,1.17
#9707C5,#07F5C0,3.17
#377F3D,#47F2B4,1.79
#A55806,#6107BF,2.13
#BEDE82,#D8B5A9,1.1
#52076C,#64E8E0,5.03
#8FEC15,#0BC14F,1.34
#0213EE,#4D04F1,1.12
#D40F54,#BB2BDF,1.33
#E61EE9,#E07C1F,1.51
#9018B3,#68178E,1.19
#24153B,#C98626,3.88
#8931D7,#609E1C,1.6
#74DFE7,#4D4CEC,2.12
#F9C3FD,#FD5B3A,1.65
#285377,#B5E0F4,2.57
#C973EF,#052976,3.0
#C14626,#FAFB6C,2.38
#A1EEBE,#8FDB1F,1.14
#2311B0,#A1BE9E,4.31
#7A2BBB,#A1110C,1.38
#D9E10B,#00D35B,1.3
#DB8E8D,#20C1AB,1.01
#B48D94,#96D760,1.26
#15F4B0,#E9BADE,1.03
#1543F1,#A8481C,1.24
#6B6D0F,#CBA527,1.54
#172A40,#A59FBE,3.35
#1E7C15,#F7E68E,2.2
#FDF0AB,#368853,1.97
#47A8FB,#745BD0,1.41
#C74C43,#504F4C,1.25
#9454C9,#69D630,1.61
#AD9BDC,#89F5E2,1.32
#44F4D0,#0E3949,3.51
#69C901,#414317,2.35
#A68F04,#2B51AC,1.63
#214927,#3F747E,1.58
#4F0B8D,#359259,2.83
#5E69C8,#5BF590,1.78
#887084,#8071D7,1.04
#2CE92B,#C25A6C,1.52
#3970A4,#55F847,1.83
#C62B95,#598D52,1.44
#80B05C,#8E5C54,1.5
#5A8F56,#CD6EC2,1.06
#8B7D44,#D82D83,1.36
#E9FC6B,#48D729,1.35
#07AAE8,#F3A9D8,1.32
#86457A,#5CAD94,1.68
#FA4AAC,#70C979,1.44
#ECCE3C,#39E13D,1.13
#ED9B9B,#EF1DDC,1.85
#40F188,#F74B7D,1.63
#021B44,#29FE1A,5.48
#6BD8B8,#05619A,2.16
#6C9F40,#482E79,2.21
#7CEAE8,#6582E7,1.55
#F084CE,#37714B,1.56
#5F38A7,#33C6C8,2.11
#86E3F9,#025141,2.92
#262EDF,#1949BD,1.2
#AC2EA8,#5E7694,1.35
#B92D3E,#B6E835,2.49
#A2CEE9,#C52BA9,2.17
#41EE5D,#889A5A,1.29
#7B1584,#BBDCAA,3.5
#FC602C,#4A6C84,1.2
#7212D7,#0CDA9E,2.79
#34058A,#8D7A9B,3.78
#AA8276,#4614DE,2.59
#07A11E,#5C5B39,1.3
#933F80,#E4EB3F,2.38
#2C5AF7,#BB3DCE,1.06
#047244,#DD8CD1,1.75
#9B1667,#E7EA29,3.37
#C8A7C0,#329E3A,1.34
#E90C6F,#2E7472,1.44
#B7413C,#C8D931,2.09
#E1C969,#0870D6,1.93
#B9EFC0,#EA601C,1.78
#72508E,#71F0B3,2.12
#6D1B91,#B28657,2.32
#B0A535,#8D088C,2.94
#A71639,#94B138,2.57
#F211EC,#E2B0D8,2.17
#EC4638,#8C40E8,1.11
#41E0BF,#CF2F0D,2.2
#60E1AC,#578A29,1.55
#D07EF7,#F885CF,1.06
#30BE6C,#E2D49B,1.34
#296DFA,#09C52E,1.35
#BC57B9,#CDD28A,1.69
#3267EF,#084E10,1.6
#18EBEE,#7E4439,2.2
#C026C4,#12F5D9,2.19
#FD4AE7,#84DF85,1.54
#9E67DA,#918CFA,1.19
#7CD690,#5A27A0,2.84
#768260,#F6AE09,1.38
#697259,#4CA51A,1.21
#20758D,#58D5CE,1.75
#EF7B34,#949BB5,1.08
#B7DA81,#A208DC,3.15
#6CDB52,#2E8B83,1.51
#0ED6D3,#55F248,1.14
#1EC2F7,#374D07,2.2
#3754F8,#FB765F,1.54
#D122B1,#F7CD94,2.36
#F05368,#4F6155,1.24
#841241,#5AB0DC,2.97
#AA3601,#4B8203,1.39
#61FA3B,#56E262,1.08
#A912E4,#4F3A78,1.02
#C61E28,#033B4C,1.3
#9849CC,#184B98,1.36
#AD335D,#D5ACE4,2.13
#1A3024,#384855,1.49
#96FE3A,#7704B0,4.3
#987912,#43B262,1.21
#912FD3,#41FFB6,2.4
#62D811,#893BAE,1.96
#DDFA3E,#EAF59A,1.02
#404FD3,#6EE032,2.04
#143AF3,#3601D4,1.89
#734574,#96E1E9,2.34
#1FCE33,#71D5C8,1.19
#F1B87A,#4836A2,2.61
#47D1AA,#FED73D,1.19
#1505E7,#FF33F8,3.24
#60B84A,#8C08D6,2.67
#BFC715,#0DD2F4,1.08
#37D0F9,#D691D7,1.08
#E3AA94,#44234C,3.35
#C44473,#FAC845,1.92
#75CCA9,#485B97,1.88
#3F2B96,#342C10,1.2
#FF4607,#4CFCD5,1.91
#9CA44A,#DE5FA2,1.21
#F5C4FE,#36ABB1,1.4
#2C5785,#345AED,1.12
#B67677,#DDC23D,1.4
#AD93D6,#643725,2.24
#096722,#60020C,2.56
#FDC3D8,#F5D634,1.0
#B6EB81,#E283E1,1.34
#DEB3BF,#787DCC,1.42
#7E1D31,#9AC14A,2.96
#2CEE73,#ABCD6E,1.02
#F85B6F,#7EDF6A,1.49
#AA96AC,#EFE9EB,1.47
#F03827,#854E83,1.0
#772812,#E4EF9D,3.58
#E9CAED,#0506BF,7.02
#9CA1C3,#E10F22,2.37
#A7D160,#C9E9AB,1.15
#2C391F,#CE53F8,2.06
#3408FB,#228E68,2.71
#8881E8,#3E11CA,2.86
#91D957,#719908,1.4
#799472,#BAEB0F,1.45
#24CD3E,#0C60D3,1.73
#D167A4,#CF0880,1.99
#9D96D5,#1EC1AE,1.01
#F3B718,#31EDB2,1.04
#1CF4C6,#E959ED,1.45
#0F9DED,#36E16E,1.33
#9E1F14,#4D8B05,1.84
#B88A3B,#644B96,1.57
#A22FE9,#7F9BE9,1.71
#97F92B,#395F4B,2.3
#C1A2DF,#380D4B,4.72
#DA26B6,#8BD400,1.95
#275A7B,#64183D,1.7
#667AE7,#41743E,1.21
#97483D,#8F479F,1.05
#8F233C,#1ED10E,2.34
#D9857D,#A0597D,1.36
#877904,#21CEFB,1.44
#03E3E1,#39B4BA,1.15
#8166CD,#B4F831,1.81
#FD009D,#DB0156,1.18
#77B19F,#D321DC,1.81
#6FAEA0,#B14D7B,1.51
#E21323,#F19C04,2.29
#38F9DB,#3A3477,3.08
#E6C883,#B36285,1.64
#029305,#1CB403,1.24
#EA4635,#9AD703,1.71
#002235,#D686D5,4.14
#3866C5,#5E47C2,1.15
#150F1E,#BEC956,6.75
#726D04,#B07F60,1.28
#5BBE3C,#94EEED,1.34
#117EF6,#893650,1.44
#F45047,#707B0D,1.01
#CEA209,#95B7D1,1.1
#F9412A,#840768,2.16
#B17957,#160D6A,4.17
#844A0A,#C98012,1.57
#A6DBB4,#BB1817,3.05
#5B69CE,#4523FB,1.73
#C6D640,#7B2F98,2.55
#B6E627,#C0F23A,1.06
#93ACB5,#64B23B,1.09
#A2DABF,#608B4D,1.57
#A317B6,#C66AEF,1.92
#BAB52D,#6C27C2,2.38
#7B166E,#6F055D,1.34
#E573B4,#FE3AC4,1.28
#621524,#B5CF4D,4.0
#8598D0,#39B639,1.04
#76D4BF,#D47AB7,1.28
#C55CE6,#6FE22D,1.47
#EE473A,#8C2418,1.69
#A8E675,#772CE8,2.57
#6043D8,#456A12,1.08
#9D88A9,#74A78E,1.07
#1E73ED,#978F22,1.26
#4852B7,#4F0C8D,2.07
#7548C7,#99BC28,1.76
#0ADD53,#14AA26,1.27
#534A0F,#EF8875,2.01
#61AF5C,#3BB17D,1.03
#1C5B3E,#904BEA,1.29
#2B5740,#5364B9,1.3
#DDE13A,#1B8828,1.9
#D1AE26,#6903AC,3.71
#373308,#97A49F,2.82
#A22A50,#7C9670,1.86
#C329CD,#731E5D,1.5
#4971B8,#04A5F1,1.22
#870759,#A52DCF,1.8
#E8176E,#570368,2.11
#7D65AC,#371E6D,2.31
#C398D6,#4FE884,1.15
#1CA501,#04DEE7,1.38
#45E29C,#0F681C,2.17
#A5F890,#3C0BEC,4.67
#AAAFBB,#D4302F,1.96
#BA2226,#76D31C,2.4
#EF9B66,#86C7CD,1.09
#93AD35,#02EECF,1.16
#9E6591,#39C757,1.34
#9E9AD5,#FCBECC,1.26
#248096,#0F3B4F,1.92
#507B51,#FE19EB,1.22
#6EB8FF,#DEC7D2,1.17
#47FADA,#BA77D2,1.46
#87CCF0,#8C36A8,2.19
#38DDEB,#2C86A8,1.54
#95EE5D,#FFCA86,1.0
#9F4124,#A1415D,1.05
#BE488B,#B5D7E9,1.93
#734DE8,#88A3D2,1.59
#CB42A8,#E8E2F3,2.09
#BBCF13,#336126,2.11
#13DA17,#9F038F,2.95
#F845DA,#AEDC0C,1.59
#610B5B,#E37EEC,3.52
#55D576,#C292AB,1.12
#3AC163,#579086,1.18
#DAC766,#1A624D,2.22
#EC45DA,#1DD7E0,1.48
#EEFD9B,#8E2976,3.16
#37CBCB,#C51F6A,2.18
#C0140A,#29B712,2.24
#E75464,#9BABC1,1.41
#7AC2FB,#2AFE1C,1.05
#2C0F20,#DFEBD6,6.93
#151CF7,#1732F3,1.29
#96F4ED,#15A2D0,1.6
#FBB88C,#0D7A2E,1.96
#F99D40,#F4A42A,1.01
#FF9893,#6A7093,1.48
#C7755D,#3DB9BD,1.18
#CEBEDA,#6B71FC,1.55
#F919F5,#7E2D2D,1.35
#B9D697,#2CFDF9,1.02
#422C50,#35F5CC,3.34
#43CC48,#F24F9B,1.35
#A52CBC,#71B5B3,1.93
#36F767,#F883E1,1.19
#0AF1DF,#874706,2.19
#2056AE,#55B4DF,1.88
#4D08A0,#C257B1,2.78
#262385,#58F789,3.93
#08E2D3,#FE482E,1.57
#7B4102,#8477B5,1.63
#7EC59D,#4A34B6,2.43
#7371FF,#CBBF63,1.46
#DA9467,#F96ADD,1.09
#A8587B,#D76A16,1.13
#A39104,#964075,1.53
#B6BD51,#0E979B,1.43
#5D00B5,#CA3FBF,2.51
#B81FBE,#AF437D,1.22
#1A4B24,#84A0EC,2.31
#1671FC,#477400,1.05
#DF1EAC,#5885DD,1.52
#3C0D6F,#59E16F,4.69
#3B3636,#EAFA2E,3.61
#DB5E2F,#49ECAF,1.61
#59E26A,#CE0AF2,2.48
#C83BAD,#1DFA14,1.81
#095703,#E0053D,1.13
#6B6371,#0629D2,1.96
#8E4776,#4D553B,1.09
#5D4656,#D23AF9,1.32
#8388CF,#1F6DD7,1.35
#51ED2C,#E4D715,1.07
#67D1A2,#4AA519,1.32
#8D32B5,#133F44,1.37
#38C2E4,#E06D9A,1.2
#CFC8B5,#EFFD5D,1.18
#23103D,#F226CA,2.94
#2D9E8F,#3B1DEC,2.31
#F52BC7,#CBB140,1.7
#16400F,#1018F1,1.27
#26FE71,#700BA3,3.75
#52D80D,#180CAE,4.76
#5FBFE7,#27DCBC,1.03
#E615AF,#8392E6,1.81
#9DAC40,#B8F08D,1.34
#F579D9,#D829E8,1.59
#423B88,#1B1177,2.01
#E1DA9F,#77DE3C,1.13
#6F372B,#F3785C,1.99
#A64751,#2FCD7F,1.71
#0E06A7,#7082C4,4.48
#21999D,#B8232F,1.75
#9DD9F7,#ED56D5,1.57
#C95AB3,#5B3FC1,1.46
#6BF02C,#411707,4.83
#3A66B7,#B9F973,2.14
#7222BE,#F15E89,1.88
#DD0F8E,#E8C1A9,2.63
#F44526,#DA46E9,1.08
#A713B7,#44ED03,2.62
#7A069E,#7A4AB7,1.93
#87D4FC,#6B81F6,1.45
#ED0946,#1618CF,1.51
#1D22DF,#0E2866,1.15
#1F41AA,#8E3F4C,1.2
#8BC543,#193E88,2.6
#23AE10,#2CEBB3,1.39
#C1692F,#09E00C,1.33
#0BC1A8,#48BA65,1.02
#653722,#F4F10A,3.13
#E636CA,#EF1A72,1.27
#FF6D9B,#4D5B58,1.55
#61818D,#05BB8A,1.16
#34DDF0,#D5D9B4,1.14
#691698,#21D436,2.84
#586490,#76D0BE,1.77
#F714A0,#31886F,1.41
#131C5F,#3FB43A,3.64
#93D2A6,#042BBA,3.57
#F6C43B,#E75DF9,1.43
#2879FC,#55766D,1.02
#BDA2F8,#0FE052,1.03
#220243,#0C3F91,2.7
#098726,#BFA39B,1.59
#8D97BD,#A3F899,1.43
#0D41DB,#17BF1C,2.01
#996A14,#8570F1,1.13
#CBE0C2,#2E0101,9.87
#538796,#FE18F2,1.36
#63E953,#656E72,1.7
#682D25,#F6C60B,2.98
#4A014D,#36DF05,5.3
#3532E0,#E0B196,2.6
#A1917A,#698D5F,1.12
#7E7D5C,#8C9E23,1.17
#E1091B,#D64491,1.7
#1BDA97,#108421,1.64
#4F9B3B,#27E9EE,1.42
#C8807E,#02E597,1.2
#C32EBF,#0DBE6E,1.58
#4837EF,#003AB6,1.26
#AA9066,#83E7FA,1.41
#B95556,#3F9B75,1.22
#3F6897,#8C77EB,1.3
#D95AF5,#91DB49,1.46
#5E0052,#A852A8,3.08
#E69E23,#C779F7,1.11
#EC4740,#553EEA,1.29
#D6BE1C,#05F342,1.02
#4E001E,#2D3433,2.01
#6F1D83,#E3015A,1.03
#CA349C,#831BB0,1.43
#A54DD5,#1600A3,4.05
#A668FF,#11651E,1.55
#877B9B,#F9E268,1.67
#56CE32,#312F77,2.78
#E7F2FD,#C9FCAC,1.02
#3D04B6,#BBA9C7,4.5
#A74B37,#DE0636,1.55
#27744A,#4BF98E,1.98
#5C5D7D,#717580,1.2
#C046DE,#A7CC83,1.7
#13B998,#E21A6A,1.84
#B3626A,#02BC7B,1.22
#BE8CF1,#3BC921,1.0
#0940B4,#725432,1.37
#EB3DEA,#548694,1.11
#414135,#B76F33,1.75
#26E673,#62B115,1.2
#849B13,#E04BC7,1.19
#2E08C9,#D6FDF5,6.01
#1BC108,#766242,1.39
#575B36,#B637BF,1.04
#AB8FEC,#5D3503,2.38
#BEDC3E,#45DA67,1.13
#A1C296,#97EF82,1.15
#B59E4A,#2D336F,2.54
#B2C332,#969E22,1.21
#205B4D,#708B1A,1.53
#B09E83,#A1B151,1.04
#07E423,#B590D7,1.06
#B9014A,#749D67,2.7
#83D0F9,#D72A28,2.27
#9B0469,#BE904E,2.88
#61A802,#366C43,1.45
#333777,#F1D582,3.16
#B2C76D,#F7317A,1.84
#34BFE5,#F69EDD,1.1
#86DD4D,#13D064,1.19
#076BC9,#11B39F,1.48
#CE295A,#532196,1.42
#7F2420,#CDA2E4,2.78
#130EE4,#6E8551,3.17
#40AC4F,#FA9F34,1.18
#4BAFC3,#D91698,1.96
#F90555,#1D737F,1.46
#A24A2A,#EA7FAA,1.61
#054DDE,#AFDB74,2.53
#93C8FF,#C97359,1.43
#6848D1,#A967E0,1.37
#235EB3,#22C6D5,1.76
#D39F96,#65100F,3.9
#434207,#9329CD,1.18
#6FE769,#9D9C7D,1.25
#0F85B9,#ED163D,1.49
#E2D454,#9D96C0,1.31
#22E9C7,#AA7B49,1.41
#DD7182,#24B96E,1.07
#9EE0F5,#D36240,1.69
#880EFB,#FD6CF8,2.32
#DFA88A,#E6EC28,1.23
#551E52,#746C80,2.13
#10F117,#9A86ED,1.2
#478EDF,#609E72,1.06
#0C9D16,#C9D1BE,1.69
#E7F3CA,#2AEC27,1.29
#F2118B,#E0B6F5,2.41
#A4DC31,#0EBB18,1.38
#5D4411,#37FE6A,2.59
#2CEE47,#8D0CD6,2.96
#6FB330,#010C71,5.65
#685F21,#641BF4,1.48
#AC4114,#7EB774,1.84
#CF4970,#891909,1.94
#A46501,#60F62F,1.77
#14B113,#450BFE,2.7
#27CACC,#692A5E,2.51
#F9E6B0,#F5CD4C,1.12
#014F29,#AD7D42,1.98
#44C5FD,#5EE2CC,1.12
#87A3FD,#360DA5,3.88
#8AC118,#7DAE83,1.05
#3F57B3,#99FF09,2.25
#A74655,#933E82,1.07
#73FD35,#BCFB26,1.06
#F908CB,#B13091,1.11
#8A35B7,#D4213C,1.09
#6A8811,#FDCE25,1.62
#00BA00,#3A6D28,1.38
#A6E266,#25476C,2.74
#14E8F4,#69F0B9,1.1
#A92B08,#F8D1FD,2.91
#1635E3,#3FEF94,2.9
#6BE14E,#660443,4.8
#8CAB10,#2F3E45,2.3
#28C2B0,#9BBAD3,1.12
#421BE8,#A3EC61,3.55
#5F8DF1,#C1A237,1.15
#6E6F55,#1DF787,1.69
#696787,#F7E9F1,2.1
#A24D13,#D5043B,1.59
#C2DA5E,#5DDC45,1.11
#57483D,#4E7458,1.36
#BD8ACA,#88D741,1.2
#59FA96,#31503F,2.61
#9DE739,#D8812A,1.4
#093F7B,#041F1F,1.8
#5E0822,#3F0E02,1.13
#D180B0,#D21593,1.94
#62468B,#36E336,2.03
#FD40B7,#2BBAED,1.37
#49CC08,#A3EFBB,1.33
#6B11E6,#A84FD9,1.88
#C7E799,#B03968,2.35
#B4EE0E,#53D65D,1.17
#E66436,#47F980,1.57
#215AA0,#14E035,1.89
#C5824C,#4CFAFE,1.48
#8A25E6,#176716,1.09
#23716F,#A7367D,1.14
#C074BA,#32F62F,1.35
#E15399,#101B28,3.42
#BC80D4,#D6DDBC,1.44
#54A076,#1AE335,1.2
#9BE1C1,#84D88C,1.07
#B211BE,#803ACE,1.26
#8636CC,#38B71B,1.66
#4E8285,#18DFF6,1.48
#16B328,#164B94,1.81
#3C548A,#22A8B2,1.6
#CCA654,#DECD74,1.19
#D324CB,#6C92DB,1.59
#D7747C,#750A01,3.35
#1D324B,#6449CF,1.68
#1AAC09,#5B785C,1.14
#7C7D12,#DFE6A1,1.82
#5AE8E1,#9D819A,1.43
#8A627F,#2416BF,2.43
#7BA655,#2042A9,2.07
#93E20A,#45A213,1.43
#DF31F1,#0E5F5B,1.25
#0CC230,#2917A5,3.16
#1183C4,#3EDEA8,1.58
#45F048,#475AB2,1.94
#E8FA7B,#01598A,2.88
#C4E719,#DAAD56,1.17
#08F00C,#CBF894,1.3
#BDA65F,#E945F9,1.38
#95A6B7,#83951A,1.18
#9F2195,#25CB7F,2.16
#04B994,#BA3A23,1.63
#FBD7A9,#7FF509,1.08
#67EDB6,#AD8279,1.44
#82C48A,#AE5670,1.6
#658325,#A483AC,1.18
#34FE00,#E684A2,1.22
#C214CF,#D91D09,1.04
#71F99D,#BC66AE,1.64
#983963,#199223,1.34
#B195FC,#FECCA8,1.28
#E92CBC,#264B7E,1.28
#1E0329,#7AFBF5,9.73
#07439A,#584A6B,1.26
#BB1DF0,#055224,1.21
#AFA62C,#6BA8EA,1.0
#E78053,#4728BB,2.28
#7ADFC8,#EDA5BB,1.09
#19B1C2,#689C2F,1.06
#29BA96,#063231,3.1
#1715B0,#7E755F,2.87
#0752A7,#AD2498,1.02
#725AE4,#D41A07,1.53
#D792BD,#A3262F,2.26
#3010D2,#0E0554,1.95
#31437B,#1A56A0,1.14
#F9644D,#4AFF51,1.52
#AC6285,#06D1F1,1.4
#B8987A,#EDC1D0,1.28
#4B3884,#CBC943,2.61
#12225F,#B47905,2.89
#C24D41,#CFCBE9,1.92
#852F24,#6783E5,1.88
#EDF733,#490251,6.85
#4FB934,#13956D,1.26
#A5A598,#039013,1.5
#D8732E,#29B24B,1.07
#36086D,#551904,1.3
#FC9421,#A0989F,1.05
#B36D0E,#2E912F,1.0
#760E67,#52A99A,2.93
#BAFB70,#E3F9E9,1.07
#888AA8,#C7412C,1.46
#AC7A08,#6F19A4,2.08
#C99747,#47F700,1.21
#3534C8,#AD878B,2.06
#708AB2,#CAC38E,1.39
#2AE4D7,#812402,3.03
#E85EAF,#5645E0,1.47
#939CF9,#733BAC,1.89
#332F8C,#D4DB90,3.34
#014705,#C09FE6,2.87
#174938,#94D16F,2.73
#4EDD5A,#F8631E,1.4
#2E9B1E,#DBDE77,1.67
#608423,#19E0E0,1.49
#8AFAD3,#6E74AE,1.79
#E0DDB3,#E70C89,2.88
#FDD5DB,#0F3A52,3.71
#8BE8FD,#916B21,1.85
#E11F0D,#033D9F,1.22
#642138,#6D41C8,1.57
#8C2132,#F591B8,2.61
#79647D,#D79C70,1.5
#F950A7,#42E91D,1.45
#B368FD,#BDE108,1.49
#F48F80,#8F77FD,1.2
#D6909D,#CB205B,2.02
#7225DE,#9012CD,1.12
#AF8117,#9CD2A3,1.44
#7FC55F,#B0FE05,1.24
#D7E94C,#99F13B,1.04
#3F705A,#FFDA1C,1.99
#191B8D,#B89347,3.41
#771CE3,#F787A4,2.33
#D643AF,#D194CB,1.5
#D539AF,#350809,3.67
#B00A66,#0743A8,1.15
#7E89AC,#E5163B,1.84
#B9956B,#A96B21,1.3
#1A404D,#17B3A4,2.26
#C8EC93,#B335AA,2.32
#EC3C68,#0D7A1D,1.08
#D1D7F5,#EF2A68,2.26
#55ECE4,#EE60E8,1.45
#A91384,#DEBCBE,2.9
#A7C2B9,#89D065,1.01
#3958E6,#860E8F,1.7
#9C565F,#8BE723,1.84
#95E75D,#F81458,2.51
#B02541,#9EE46B,2.67
#7B6A7A,#85875A,1.17
#29BA6A,#70E6EB,1.34
#BEB081,#22A40F,1.36
#28F80A,#35A32D,1.39
#CFB699,#9DF5C8,1.19
#25599B,#C99E22,1.79
#75A899,#B6ED16,1.32
#367DDB,#C64F38,1.12
#1D7931,#84521B,1.07
#A4304A,#EEF17B,2.8
#F0A915,#D63950,1.78
#1E1203,#2C9E36,4.31
#7016EA,#2690CE,2.0
#598213,#7F7E37,1.06
#66CF1E,#CD300E,2.01
#584507,#1A01D5,2.37
#5A046B,#EDCCA7,5.21
#1B3184,#3BCD26,2.77
#571180,#176707,1.74
#CF405C,#E057D7,1.27
#190ACF,#A40924,1.41
#0E3B63,#1DFEC5,3.3
#2BF854,#4EAB03,1.35
#F1B5C3,#4092AE,1.45
#C5A937,#1079BA,1.55
#99AAE0,#042E4B,3.53
#E8986C,#F5EDE0,1.4
#3A7168,#E9E125,1.99
#25A0D4,#FA1C6F,1.6
#CAD024,#141546,5.58
#DFA448,#770F7B,3.17
#5155A4,#D1C679,2.02
#B0A3E6,#1EC15D,1.12
#A42726,#545C4D,1.3
#E9ED51,#953EB7,2.33
#A052CE,#224E03,1.58
#B5F551,#D220CE,2.44
#3C86DF,#741916,2.42
#3C03A8,#448519,3.12
#0D0579,#ADD5C3,7.76
#2823D0,#AF152C,1.11
#ACFD87,#73A541,1.5
#07A438,#D41397,1.65
#5A9D26,#E0E7EC,1.65
#7A87E0,#CE30F4,1.4
#CE994A,#7F7B3D,1.3
#252FC4,#417A60,1.77
#03181C,#1E027F,1.1
#C7521F,#A09CA4,1.47
#E59930,#7AF726,1.25
#17FDA8,#34DF8C,1.09
#FDD3DE,#CDC656,1.14
#04010D,#062B39,3.21
#6F5955,#2E5E20,1.15
#F934EB,#A43F55,1.21
#798A95,#EC4111,1.34
#074960,#7EF2B3,3.07
#820F6B,#0FDCEC,3.23
#40866A,#647D5A,1.0
#7149B8,#1C72E8,1.14
#A201E3,#97FB5F,3.6
#C4AD34,#733D71,2.04
#675632,#871820,1.64
#0A015B,#F60C9E,3.84
#B06DDA,#39CF53,1.24
#94C36A,#ABCA3C,1.03
#E1547F,#DC7942,1.16
#090311,#212A7C,3.26
#328BF8,#8C184A,2.16
#577B9E,#C879C5,1.19
#32C356,#60A191,1.06
#D722FC,#23DDE4,1.93
#215CC3,#A5470E,1.0
#9EC4E9,#343297,2.89
#14FE47,#DDDA53,1.09
#7D80CF,#EFEDE4,1.71
#26D7B4,#B01C23,2.58
#939AF4,#4F07C5,3.52
#7B3FE6,#14187E,2.32
#477680,#DAA8D7,1.6
#A9D7E2,#96BA32,1.21
#27179E,#BFDC7E,4.49
#AA7537,#1D8627,1.16
#172532,#3AAD97,3.35
#D3A903,#4138E0,2.16
#6BAEEF,#F442F2,1.37
#67AE0F,#7BFA31,1.38
#431016,#B95CFB,3.4
#A4D756,#40A354,1.39
#A6244A,#EE1E9C,1.21
#82B732,#788E2A,1.22
#17162D,#F4BF80,5.75
#70FB0C,#63731F,1.83
#66CC23,#489653,1.29
#241D52,#EA8A64,3.58
#F5291F,#50C834,1.83
#59E1EE,#10F2B0,1.04
#7F22BA,#569D5E,1.94
#7DFE4B,#EAD411,1.05
#80074F,#7E8D83,2.96
#4CE0F9,#7C4E50,2.06
#A3C6F2,#058034,1.89
#F0CAF8,#AE4623,2.21
#5FDFB7,#7301F7,3.69
#D5EEFB,#CBEE04,1.09
#84065B,#D3821D,2.95
#CEF289,#11AFCF,1.53
#73638A,#CE341D,1.23
#F932E4,#47050B,3.66
#68608F,#10138A,2.87
#8066AE,#B08E9F,1.3
#405232,#92217C,1.16
#F21F19,#46CF89,2.1
#29B212,#41AD02,1.0
#DBF12C,#1C2831,4.62
#15CADF,#80A2BA,1.05
#EA5EDB,#A86F18,1.12
#AAE72C,#A18E5F,1.4
#4ED35C,#85E0E3,1.16
#6072D4,#8408C5,2.14
#1A6D22,#18013D,4.3
#FAC777,#3D25D7,3.2
#34B243,#B10838,2.59
#0A8A91,#09460A,1.9
#0943FA,#220675,2.46
#1EEECD,#74AD87,1.19
#B438D1,#2FA348,1.36
#0B085E,#F11C97,3.44
#7A71F4,#EBA9C2,1.44
#7CBA0D,#89C17A,1.09
#F4334F,#365350,1.2
#86B325,#AA95E0,1.0
#363A1A,#29A85E,2.2
#1DE83E,#E2A20E,1.07
#2EF752,#211BE1,3.71
#FEE829,#20AC83,1.55
#562CD9,#63F4CE,2.86
#00362A,#58B9C8,3.28
#34E682,#B7A762,1.11
#CF7A1C,#F4467F,1.18
#A7FA62,#AEEDB2,1.01
#159951,#B51C86,1.64
#22D974,#5282B8,1.35
#66739A,#60A43A,1.21
#51975B,#7911C7,2.22
#0C4F73,#6C5D6E,1.38
#338A94,#A1A035,1.24
#D21338,#28A26B,1.93
#7950D7,#352EA2,1.62
#71E58C,#0D95DD,1.53
#01720D,#FCBE2A,2.15
#0DAD64,#81CD7D,1.34
#63F10D,#A93FA1,1.97
#24CC00,#099B9F,1.21
#AA7558,#0C0AB3,3.93
#69B00E,#75B964,1.09
#E208F7,#EA05EC,1.01
#F1CEF3,#6FC1B1,1.22
#CAEF46,#1B03A2,7.17
#966893,#5F51E9,1.2
#428995,#B07088,1.03
#D3C410,#DA0DB0,2.45
#0E473F,#95BC77,2.64
#15C2A8,#D5CD6B,1.26
#DCD49E,#EA63B5,1.52
#739934,#555385,1.51
#A3AD70,#D6AD5F,1.05
#297F7F,#282630,2.34
#F13161,#41ECD1,1.98
#2400A6,#A864FF,4.27
#F23372,#DE13EA,1.2
#613275,#42DCEA,2.59
#B80039,#DA3001,1.67
#BC6083,#4C950D,1.04
#B561B3,#9B8383,1.11
#487D37,#57B990,1.43
#F8B41F,#E4526E,1.54
#D19BC4,#99AE38,1.05
